Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1749584572478,40.10608,choice-chat-01-story1-3,9.840149,เปิดแชททั้งหมด,False
1749584578504,49.94623,choice-chat-02,6.026112,เปิดแชทchat-02,False
