Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1752518991089,81.81033,choice-chat-01-story2-1,16.93159,เปิดแชททั้งหมด,False
1752518992308,98.74192,choice-chat-06,1.220039,เปิดแชทchat-06,False
