Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1749043668451,48.33342,choice-chat-01-story1-1,25.49998,ผลไม้,False
1749638918284,32.75164,choice-bank1-2,1.014385,กดโอนเงิน,False
1749638920981,32.75164,choice-bank1-2,3.712399,กดโอนเงิน,False
1749639574481,63.78078,choice-bank1-2,0.9516869,เปิดธนาคาร,False
1749639578898,67.73431,choice-bank1-2,1.415314,กดโอนเงิน,False
1749639586636,67.73431,choice-bank1-2,9.154106,กดโอนเงิน,False
1749639587385,67.73431,choice-bank1-2,9.903625,กดโอนเงิน,False
1749639588073,67.73431,choice-bank1-2,10.58191,โอนเงิน,True
1749639620625,107.0868,choice-chat-03-story1-12-2,3.791039,เปิดแชททั้งหมด,False
1749639626687,110.8779,choice-chat-02,6.061501,เปิดแชทchat-02,False
1749639716013,173.0409,choice-chat-02-story1-13,33.22456,เปิดแชททั้งหมด,False
1749639717494,206.2654,choice-chat-04,1.481003,เปิดแชทchat-04,False
1749639809642,253.3337,choice-chat-04-story1-14,46.55823,เช็กเลขอย.,False
1749639818064,299.8919,choice-chat-04-story1-14,8.425568,เปิดแชททั้งหมด,False
