Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1753881955359,58.87781,choice-chat-06-story2-8,5.045216,กรอกข้อมูล,False
1753881970339,63.93989,choice-page2-5,14.85968,กลับแชท,False
