Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1771930940712,42.21022,choice-chat-04-story3-25,14.77836,กดลิ้งก์,False
1771930945288,57.00614,choice-page3-5,4.530449,ดาวน์โหลดแอพ,True
1771930946862,57.00614,choice-page3-5,6.133205,ติดตั้งแอพ,True
1771930967958,57.00614,choice-page3-5,27.22705,ไปเพจend3,False
