Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1752521113620,40.78039,choice-chat-04-story1-16-1,4.492165,เปิดแชททั้งหมด,False
1752521114908,45.27256,choice-chat-01,1.287102,เปิดแชทchat-01,False
