Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1754300890379,52.43492,choice-chat-05-story2-14,49.39838,กดโหลดแอป,False
1754301004473,101.8624,choice-page2-3,113.9398,กลับแชท,False
